Word,Color,Stimulus_Condition,Correct_Response,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instruction.started,text_2.started,Instruction.stopped,trial.started,fixation.started,fixation.stopped,text.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,Thankyou.started,text_3.started,text_3.stopped,Thankyou.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,0.008620900000096299,0.01870969999981753,1.0034919999998237,,,,,,,,,,,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,0,0,0,b,1,0.5811702999999397,None,0,0,0,3,1.0242428999999902,,,,,1.014233800000511,1.0242428999999902,1.4902861999999004,1.4902861999999004,1.4902861999999004,2.0850052000005235,b,1,0.5811702999999397,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,1,1,0,r,1,0.5970594000000347,None,0,1,1,0,2.0926331000000573,,,,,2.087837099999888,2.0926331000000573,2.579506699999911,2.579506699999911,2.579506699999911,3.178219600000375,r,1,0.5970594000000347,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,2,2,0,r,1,1.1214595999999801,None,0,2,2,2,3.1846519000000626,,,,,3.179758799999945,3.1846519000000626,3.6685314000005746,3.6685314000005746,3.6685314000005746,4.793766800000412,r,1,1.1214595999999801,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,3,3,0,b,1,0.9603847999997015,None,0,3,3,1,4.8005763000001025,,,,,4.795338900000388,4.8005763000001025,5.286173899999994,5.286173899999994,5.286173899999994,6.247325999999703,b,1,0.9603847999997015,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,4,0,1,b,1,0.7183416999996552,None,1,0,4,1,6.255318499999703,,,,,6.247863499999767,6.255318499999703,6.74462560000029,6.74462560000029,6.74462560000029,7.469890999999734,b,1,0.7183416999996552,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,5,1,1,r,1,0.6539597000000867,None,1,1,5,2,7.4762709000006,,,,,7.471405000000232,7.4762709000006,7.964388500000496,7.964388500000496,7.964388500000496,8.621256700000231,r,1,0.6539597000000867,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,6,2,1,r,1,0.6378943999998228,None,1,2,6,0,8.62751279999975,,,,,8.62274030000026,8.62751279999975,9.11550520000037,9.11550520000037,9.11550520000037,9.756696399999782,r,1,0.6378943999998228,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,7,3,1,b,1,0.7348824000000604,None,1,3,7,3,9.763817000000017,,,,,9.759084199999961,9.763817000000017,10.252190600000176,10.252190600000176,10.252190600000176,10.990360200000396,b,1,0.7348824000000604,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,8,0,2,r,1,0.5576915999999983,None,2,0,8,0,10.997083799999928,,,,,10.992576399999962,10.997083799999928,11.486184800000046,11.486184800000046,11.486184800000046,12.046801399999822,r,1,0.5576915999999983,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,9,1,2,r,1,0.7339213000004747,None,2,1,9,2,12.054478500000187,,,,,12.048610300000291,12.054478500000187,12.54311940000025,12.54311940000025,12.54311940000025,13.278005400000438,r,1,0.7339213000004747,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,10,2,2,b,1,0.565678900000421,None,2,2,10,3,13.284011400000054,,,,,13.278513100000055,13.284011400000054,13.770342300000266,13.770342300000266,13.770342300000266,14.339124099999935,b,1,0.565678900000421,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,11,3,2,b,1,0.7882322999994358,None,2,3,11,1,14.345597200000157,,,,,14.340630100000453,14.345597200000157,14.828697200000533,14.828697200000533,14.828697200000533,15.622639600000184,b,1,0.7882322999994358,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,12,0,3,b,1,0.5184660999993866,None,3,0,12,3,15.629874600000221,,,,,15.625022199999876,15.629874600000221,16.116189399999712,16.116189399999712,16.116189399999712,16.637589200000548,b,1,0.5184660999993866,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,13,1,3,b,1,0.40454589999990276,None,3,1,13,1,16.6441348999997,,,,,16.63899670000046,16.6441348999997,17.130313200000273,17.130313200000273,17.130313200000273,17.5405166999999,b,1,0.40454589999990276,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,14,2,3,r,1,0.44747689999985596,None,3,2,14,0,17.54723770000055,,,,,17.541249800000514,17.54723770000055,18.033346899999742,18.033346899999742,18.033346899999742,18.486887099999876,r,1,0.44747689999985596,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,15,3,3,r,1,0.4336671999999453,None,3,3,15,2,18.493626700000277,,,,,18.488936300000205,18.493626700000277,18.97842850000052,18.97842850000052,18.97842850000052,19.413202800000363,r,1,0.4336671999999453,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,16,0,4,r,1,0.5700608000006469,None,4,0,16,0,19.42191989999992,,,,,19.415109700000357,19.42191989999992,19.90232560000004,19.90232560000004,19.90232560000004,20.478477000000566,r,1,0.5700608000006469,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,17,1,4,r,1,0.49472619999960443,None,4,1,17,2,20.485478600000533,,,,,20.48073160000058,20.485478600000533,20.971179099999972,20.971179099999972,20.971179099999972,21.471901300000354,r,1,0.49472619999960443,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,18,2,4,b,1,0.4527453000000605,None,4,2,18,3,21.478209800000513,,,,,21.47259219999978,21.478209800000513,21.96669750000001,21.96669750000001,21.96669750000001,22.42449790000046,b,1,0.4527453000000605,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,19,3,4,b,1,0.5458472999998776,None,4,3,19,1,22.431607100000292,,,,,22.426719199999752,22.431607100000292,22.9160909000002,22.9160909000002,22.9160909000002,23.46568500000012,b,1,0.5458472999998776,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,20,0,5,r,1,0.42664419999982783,None,5,0,20,0,23.47264670000004,,,,,23.466122599999835,23.47264670000004,23.96019570000044,23.96019570000044,23.96019570000044,24.390174500000285,r,1,0.42664419999982783,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,21,1,5,r,1,0.8018228000000818,None,5,1,21,2,24.39666430000034,,,,,24.391847800000505,24.39666430000034,24.879589699999997,24.879589699999997,24.879589699999997,25.687889200000427,r,1,0.8018228000000818,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,22,2,5,b,1,0.40829480000047624,None,5,2,22,1,25.694459999999708,,,,,25.689957600000525,25.694459999999708,26.17881370000032,26.17881370000032,26.17881370000032,26.590654900000118,b,1,0.40829480000047624,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,23,3,5,b,1,0.4774152999998478,None,5,3,23,3,26.59813149999991,,,,,26.59313680000014,26.59813149999991,27.088626300000215,27.088626300000215,27.088626300000215,27.568044700000428,b,1,0.4774152999998478,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,24,0,6,b,1,0.43057989999942947,None,6,0,24,3,27.57465090000005,,,,,27.568626600000243,27.57465090000005,28.059325100000024,28.059325100000024,28.059325100000024,28.49627320000036,b,1,0.43057989999942947,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,25,1,6,r,1,0.3268079999998008,None,6,1,25,2,28.502790900000036,,,,,28.49703099999988,28.502790900000036,28.986792499999865,28.986792499999865,28.986792499999865,29.319511800000328,r,1,0.3268079999998008,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,26,2,6,b,1,0.8653160999992906,None,6,2,26,1,29.329540200000338,,,,,29.32210550000036,29.329540200000338,29.809847100000297,29.809847100000297,29.809847100000297,30.67681900000025,b,1,0.8653160999992906,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,27,3,6,r,1,0.5646872999996049,None,6,3,27,0,30.6844286000005,,,,,30.677348500000335,30.6844286000005,31.170682800000577,31.170682800000577,31.170682800000577,31.741945400000077,r,1,0.5646872999996049,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,28,0,7,b,1,0.7347350000000006,None,7,0,28,1,31.748697500000162,,,,,31.742577500000152,31.748697500000162,32.233312500000466,32.233312500000466,32.233312500000466,32.97313140000006,b,1,0.7347350000000006,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,29,1,7,r,1,0.5886434000003646,None,7,1,29,2,32.980047699999886,,,,,32.97547469999972,32.980047699999886,33.47143820000019,33.47143820000019,33.47143820000019,34.06498730000021,r,1,0.5886434000003646,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,30,2,7,r,1,0.7693769000006796,None,7,2,30,0,34.07223950000025,,,,,34.066881300000205,34.07223950000025,34.55358030000025,34.55358030000025,34.55358030000025,35.32856890000039,r,1,0.7693769000006796,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,31,3,7,b,1,0.5816552000005686,None,7,3,31,3,35.33604949999972,,,,,35.33095440000034,35.33604949999972,35.82204449999972,35.82204449999972,35.82204449999972,36.40935350000018,b,1,0.5816552000005686,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,32,0,8,r,1,0.5816718999994919,None,8,0,32,2,36.415919300000496,,,,,36.41004659999999,36.415919300000496,36.90384069999982,36.90384069999982,36.90384069999982,37.48812280000038,r,1,0.5816718999994919,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,33,1,8,r,1,0.44217030000072555,None,8,1,33,0,37.49495089999982,,,,,37.489819700000226,37.49495089999982,37.9809036000006,37.9809036000006,37.9809036000006,38.42909800000052,r,1,0.44217030000072555,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,34,2,8,b,1,0.42306749999988824,None,8,2,34,1,38.43501650000053,,,,,38.42991499999971,38.43501650000053,38.91926049999984,38.91926049999984,38.91926049999984,39.34554440000011,b,1,0.42306749999988824,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,35,3,8,b,1,0.40565739999965444,None,8,3,35,3,39.35201330000018,,,,,39.34727720000046,39.35201330000018,39.83987539999998,39.83987539999998,39.83987539999998,40.249304400000256,b,1,0.40565739999965444,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,red,C,r,36,0,9,r,1,0.44331359999978304,None,9,0,36,0,40.25600910000048,,,,,40.251210999999785,40.25600910000048,40.74181839999983,40.74181839999983,40.74181839999983,41.18597730000056,r,1,0.44331359999978304,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,red,I,r,37,1,9,r,1,0.3931321999998545,None,9,1,37,2,41.195879900000364,,,,,41.18819040000017,41.195879900000364,41.67851620000056,41.67851620000056,41.67851620000056,42.0784364000001,r,1,0.3931321999998545,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
RED,blue,I,b,38,2,9,b,1,0.44654739999987214,None,9,2,38,1,42.087905899999896,,,,,42.080773800000316,42.087905899999896,42.571898899999724,42.571898899999724,42.571898899999724,43.02440579999984,b,1,0.44654739999987214,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
BLUE,blue,C,b,39,3,9,b,1,0.4558359000002383,None,9,3,39,3,43.031533800000034,,,,,43.02678579999974,43.031533800000034,43.51866460000019,43.51866460000019,43.51866460000019,43.97914690000016,b,1,0.4558359000002383,None,,,,,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.979364100000566,43.98746019999999,44.9812222999999,44.97348150000016,subject2,"001",2025-08-25_17h30.34.790,StroopTask,,2025.2.0,122.74923926140416,2025-08-25 17h30.34.908376 +0530,
